t,theta,theta_prime,Re_zeta,Im_zeta
737.3464258,1387.728618,2.382590344,0.8904640598,1.024616389
737.5949154,1388.320688,2.382758818,2.073905002,0.5589589008
737.8434051,1388.912800,2.382927235,2.221108165,-0.7579256460
738.0918948,1389.504954,2.383095596,1.158101302,-1.524055663
738.3403844,1390.097150,2.383263900,0.05855052884,-1.015384367
738.5888741,1390.689387,2.383432148,0.01759333615,0.02971024892
738.8373637,1391.281666,2.383600339,0.8135969006,0.3868885134
739.0858534,1391.873987,2.383768473,1.317387991,-0.1970041411
739.3343431,1392.466350,2.383936551,0.9239022503,-0.8449689267
739.5828327,1393.058754,2.384104573,0.1832221693,-0.7566117574
739.8313224,1393.651200,2.384272537,-0.05927128726,-0.1599573816
740.0798121,1394.243688,2.384440446,0.2234655284,0.1607007635
740.3283017,1394.836218,2.384608298,0.3441525151,0.01064465002
740.5767914,1395.428789,2.384776094,-0.005305917497,0.003338759871
740.8252811,1396.021402,2.384943834,-0.2508695944,0.5670401443
741.0737707,1396.614057,2.385111517,0.2082139212,1.169960828
741.3222604,1397.206754,2.385279144,0.9439440287,0.9757742325
741.5707500,1397.799492,2.385446715,0.8425447402,0.1789120918
741.8192397,1398.392271,2.385614230,-0.3431912434,0.1384858146
742.0677294,1398.985093,2.385781688,-1.209818923,1.789679463
742.3162190,1399.577955,2.385949091,-0.006474681977,4.119368057
742.5647087,1400.170860,2.386116437,3.205931735,4.774372576
742.8131984,1400.763806,2.386283728,6.112522091,2.487734496
743.0616880,1401.356794,2.386450963,6.257174755,-1.310595937
743.3101777,1401.949823,2.386618141,3.578117776,-3.680478533
743.5586674,1402.542893,2.386785264,0.5499536380,-3.052961138
743.8071570,1403.136006,2.386952331,-0.3161134350,-0.7177016920
744.0556467,1403.729159,2.387119342,1.077974975,0.6799828839
744.3041363,1404.322355,2.387286298,2.623078616,-0.07986716108
744.5526260,1404.915591,2.387453197,2.464848453,-1.773389231
744.8011157,1405.508870,2.387620041,0.8862842615,-2.399320606
745.0496053,1406.102189,2.387786830,-0.3504040936,-1.435129077
745.2980950,1406.695550,2.387953562,-0.1634015171,-0.1485896842
745.5465847,1407.288953,2.388120239,0.7832046355,0.1140122947
745.7950743,1407.882397,2.388286861,1.150135099,-0.5540017131
746.0435640,1408.475882,2.388453427,0.5878131753,-1.006872600
746.2920536,1409.069409,2.388619938,-0.03938320778,-0.6040782169
746.5405433,1409.662977,2.388786393,0.07185885173,0.09284349370
746.7890330,1410.256586,2.388952793,0.6566053986,0.2165108070
747.0375226,1410.850237,2.389119137,0.8681375826,-0.2450706073
747.2860123,1411.443929,2.389285426,0.4587497117,-0.5424754549
747.5345020,1412.037662,2.389451660,0.02848092804,-0.2621099253
747.7829916,1412.631437,2.389617838,0.07717176995,0.1462496010
748.0314813,1413.225253,2.389783962,0.2525381235,0.1351687265
748.2799710,1413.819110,2.389950030,-0.09045251092,0.009296308890
748.5284606,1414.413009,2.390116043,-0.7483808928,0.6256521570
748.7769503,1415.006948,2.390282001,-0.6029075809,2.092402336
749.0254399,1415.600929,2.390447904,1.037794135,3.201848197
749.2739296,1416.194952,2.390613752,3.292503197,2.572969303
749.5224193,1416.789015,2.390779544,4.340695020,0.3011697219
749.7709089,1417.383120,2.390945282,3.301018124,-1.911278867
750.0193986,1417.977265,2.391110965,1.191515021,-2.455218502
750.2678883,1418.571452,2.391276593,-0.2043887421,-1.425912379
750.5163779,1419.165680,2.391442167,-0.2473801591,-0.2727848554
750.7648676,1419.759950,2.391607685,0.1299693035,0.03179599592
751.0133573,1420.354260,2.391773149,-0.09410151734,0.03481762356
751.2618469,1420.948611,2.391938558,-0.5750422100,0.8019777608
751.5103366,1421.543004,2.392103912,-0.06122061928,2.211816884
751.7588262,1422.137438,2.392269211,1.789938189,2.812557576
752.0073159,1422.731912,2.392434456,3.595534692,1.560850217
752.2558056,1423.326428,2.392599647,3.633222570,-0.6797550531
752.5042952,1423.920985,2.392764782,1.877833602,-1.855859028
752.7527849,1424.515583,2.392929864,0.1939292224,-0.9732378408
753.0012746,1425.110221,2.393094890,0.3155216276,0.7505584244
753.2497642,1425.704901,2.393259863,1.917314678,1.251137246
753.4982539,1426.299622,2.393424780,3.039027359,-0.05032310153
753.7467436,1426.894384,2.393589644,2.365171466,-1.657711658
753.9952332,1427.489187,2.393754453,0.6878010263,-1.801710681
754.2437229,1428.084030,2.393919208,-0.1108277733,-0.4729720395
754.4922125,1428.678915,2.394083909,0.7278056055,0.6722558375
754.7407022,1429.273841,2.394248555,2.049985897,0.3115378214
754.9891919,1429.868807,2.394413147,2.247782793,-1.069629770
755.2376815,1430.463814,2.394577685,1.113468892,-1.893264613
755.4861712,1431.058863,2.394742169,-0.08758456583,-1.379412110
755.7346609,1431.653952,2.394906599,-0.2354047753,-0.3042580023
755.9831505,1432.249082,2.395070974,0.4104185846,0.1347197445
756.2316402,1432.844253,2.395235296,0.7735872344,-0.2207763359
756.4801298,1433.439464,2.395399564,0.4209558497,-0.5022358993
756.7286195,1434.034717,2.395563778,0.01099462789,-0.1070678590
756.9771092,1434.630010,2.395727937,0.2712019263,0.5048427279
757.2255988,1435.225344,2.395892043,0.9631841329,0.5045072309
757.4740885,1435.820719,2.396056096,1.211870777,-0.1373750419
757.7225782,1436.416134,2.396220094,0.7006856304,-0.6001809417
757.9710678,1437.011591,2.396384038,0.08854801463,-0.3236603484
758.2195575,1437.607088,2.396547929,0.08684320427,0.2548273669
758.4680472,1438.202625,2.396711766,0.4741439428,0.3580654909
758.7165368,1438.798204,2.396875550,0.4382133696,0.02247003244
758.9650265,1439.393823,2.397039280,-0.1781553011,0.1078569029
759.2135161,1439.989483,2.397202956,-0.4773035272,1.038682536
759.4620058,1440.585183,2.397366578,0.3282661624,1.971994373
759.7104955,1441.180924,2.397530148,1.629456151,1.712025933
759.9589851,1441.776706,2.397693663,1.875693957,0.4082726741
760.2074748,1442.372529,2.397857125,0.5263302702,-0.2111393145
760.4559645,1442.968392,2.398020534,-0.8515974597,1.262488370
760.7044541,1443.564295,2.398183889,0.009731701600,3.938651547
760.9529438,1444.160239,2.398347191,3.458146629,5.071990667
761.2014335,1444.756224,2.398510440,7.074828707,2.796258057
761.4499231,1445.352249,2.398673636,7.814541793,-1.744437644
761.6984128,1445.948315,2.398836778,4.986870303,-5.298578767
761.9469024,1446.544422,2.398999867,0.8938158464,-5.574200123
762.1953921,1447.140569,2.399162902,-1.507220091,-3.225341670
762.4438818,1447.736756,2.399325885,-1.325375105,-0.7898949892
762.6923714,1448.332984,2.399488815,-0.03513226642,0.002067128425
762.9408611,1448.929252,2.399651691,0.5771029600,-0.4433225897
763.1893508,1449.525561,2.399814514,0.2418290804,-0.7310933748
763.4378404,1450.121911,2.399977285,-0.09352568931,-0.3290817084
763.6863301,1450.718300,2.400140002,0.1419348931,0.1189461573
763.9348198,1451.314731,2.400302667,0.4574988660,0.04639999573
764.1833094,1451.911201,2.400465278,0.2406335071,-0.1300235205
764.4317991,1452.507712,2.400627837,-0.1708485773,0.3290606077
764.6802887,1453.104264,2.400790343,0.1490133622,1.260610608
764.9287784,1453.700855,2.400952796,1.376407864,1.587642017
765.1772681,1454.297487,2.401115196,2.465887738,0.6557446289
765.4257577,1454.894160,2.401277544,2.295309745,-0.8035813427
765.6742474,1455.490873,2.401439839,1.042474009,-1.408006941
765.9227371,1456.087626,2.401602081,0.02915967155,-0.7183723445
766.1712267,1456.684419,2.401764270,0.1769657686,0.2846471250
766.4197164,1457.281253,2.401926407,0.9809464928,0.4354052501
766.6682060,1457.878127,2.402088492,1.253998009,-0.2270700762
766.9166957,1458.475041,2.402250524,0.6529007444,-0.6408067867
767.1651854,1459.071996,2.402412503,0.03487793027,-0.1740311905
767.4136750,1459.668991,2.402574430,0.2384535607,0.5652510487
767.6621647,1460.266026,2.402736305,0.9326801234,0.6038341358
767.9106544,1460.863101,2.402898127,1.074344499,-0.02419521170
768.1591440,1461.460216,2.403059897,0.3773719969,-0.2691999821
768.4076337,1462.057372,2.403221614,-0.1867989971,0.5054394700
768.6561234,1462.654568,2.403383279,0.3810475833,1.535875733
768.9046130,1463.251804,2.403544892,1.690831840,1.514290199
769.1531027,1463.849080,2.403706453,2.277898845,0.3049834642
769.4015923,1464.446396,2.403867962,1.408074308,-0.7050444500
769.6500820,1465.043753,2.404029418,0.1282267008,-0.2296589317
769.8985717,1465.641149,2.404190822,0.1106026481,1.251082325
770.1470613,1466.238586,2.404352174,1.582544147,1.934680710
770.3955510,1466.836063,2.404513474,2.912197042,0.8617684428
770.6440407,1467.433579,2.404674723,2.507115405,-0.8025731185
770.8925303,1468.031136,2.404835919,0.8169040756,-1.045149423
771.1410200,1468.628733,2.404997063,-0.03737918394,0.5669718652
771.3895097,1469.226370,2.405158155,1.297974170,2.206150343
771.6379993,1469.824047,2.405319195,3.730323761,1.762159799
771.8864890,1470.421764,2.405480184,4.812215830,-0.7588378580
772.1349786,1471.019521,2.405641121,3.386931158,-3.181666743
772.3834683,1471.617318,2.405802006,0.7772554953,-3.494819978
772.6319580,1472.215155,2.405962839,-0.7499762031,-1.883181265
772.8804476,1472.813032,2.406123620,-0.3710707537,-0.2505663637
773.1289373,1473.410948,2.406284350,0.7417777177,-0.002962583504
773.3774270,1474.008905,2.406445028,1.068336608,-0.7339517845
773.6259166,1474.606902,2.406605654,0.4357087579,-1.120534139
773.8744063,1475.204938,2.406766229,-0.1484721825,-0.6422399582
774.1228960,1475.803015,2.406926753,0.009551750395,0.008818996415
774.3713856,1476.401131,2.407087224,0.4948455891,0.07348118422
774.6198753,1476.999287,2.407247645,0.5500840881,-0.2662233275
774.8683649,1477.597484,2.407408014,0.1697981192,-0.2952835317
775.1168546,1478.195719,2.407568331,0.01064714054,0.1391331557
775.3653443,1478.793995,2.407728597,0.3496236186,0.4371094596
775.6138339,1479.392311,2.407888812,0.6397142484,0.1963661268
775.8623236,1479.990666,2.408048975,0.3309228185,-0.1025573062
776.1108133,1480.589061,2.408209087,-0.2107341357,0.2649709763
776.3593029,1481.187496,2.408369148,-0.08336341360,1.133083719
776.6077926,1481.785971,2.408529158,0.8520497825,1.470911128
776.8562822,1482.384486,2.408689116,1.544391089,0.7407890268
777.1047719,1482.983040,2.408849024,1.001004348,-0.1526257222
777.3532616,1483.581634,2.409008880,-0.2429108190,0.2262500301
777.6017512,1484.180267,2.409168685,-0.4454005647,1.970840910
777.8502409,1484.778941,2.409328439,1.324725439,3.351545042
778.0987306,1485.377654,2.409488142,3.825932459,2.593220587
778.3472202,1485.976407,2.409647794,4.754119571,-0.01464916822
778.5957099,1486.575199,2.409807395,3.238702800,-2.224636106
778.8441996,1487.174031,2.409966945,0.8527667958,-2.198037792
779.0926892,1487.772903,2.410126444,-0.1075017706,-0.4616621860
779.3411789,1488.371814,2.410285893,0.8801567990,0.8086857160
779.5896685,1488.970765,2.410445290,2.170814407,0.3151149204
779.8381582,1489.569755,2.410604637,2.042981421,-0.9990905485
780.0866479,1490.168786,2.410763933,0.7275858609,-1.279855490
780.3351375,1490.767855,2.410923178,-0.006994584946,-0.08496164310
780.5836272,1491.366965,2.411082373,0.9002549332,1.110422938
780.8321169,1491.966113,2.411241516,2.497689525,0.7464227513
781.0806065,1492.565302,2.411400610,2.974851777,-0.9489636208
781.3290962,1493.164530,2.411559652,1.778676079,-2.278704793
781.5775859,1493.763797,2.411718644,0.1318853046,-2.073821691
781.8260755,1494.363104,2.411877586,-0.5272543165,-0.8880358020
782.0745652,1494.962450,2.412036477,-0.1407391569,-0.06551135474
782.3230548,1495.561836,2.412195317,0.2413143321,-0.03986804174
782.5715445,1496.161262,2.412354107,0.03789787100,-0.03624859907
782.8200342,1496.760726,2.412512847,-0.1275574378,0.6038698261
783.0685238,1497.360231,2.412671536,0.5607364825,1.358992993
783.3170135,1497.959774,2.412830175,1.793676249,1.174959107
783.5655032,1498.559357,2.412988764,2.342630793,-0.04606548737
783.8139928,1499.158980,2.413147302,1.582314124,-1.127918651
784.0624825,1499.758642,2.413305790,0.3574425872,-0.9736209837
784.3109722,1500.358343,2.413464228,0.02500076266,0.09879626468
784.5594618,1500.958083,2.413622616,0.8406559129,0.7420927320
784.8079515,1501.557863,2.413780953,1.704316382,0.2114301433
785.0564411,1502.157683,2.413939240,1.550413300,-0.8000695216
785.3049308,1502.757541,2.414097478,0.6010821357,-1.114686877
785.5534205,1503.357439,2.414255665,-0.05537742660,-0.5236838011
785.8019101,1503.957376,2.414413802,0.09472164483,0.1112572917
786.0503998,1504.557353,2.414571889,0.4517463826,0.1228523081
786.2988895,1505.157369,2.414729926,0.2993318335,-0.1040317957
786.5473791,1505.757424,2.414887914,-0.1251831895,0.1694557133
786.7958688,1506.357518,2.415045851,-0.02965763432,0.8198348438
787.0443585,1506.957652,2.415203739,0.5982383829,0.9458318964
787.2928481,1507.557824,2.415361576,0.6953742505,0.2994652863
787.5413378,1508.158036,2.415519364,-0.4277655603,0.08384922743
787.7898274,1508.758288,2.415677102,-1.660257301,1.688439434
788.0383171,1509.358578,2.415834790,-0.8240204873,4.614960825
788.2868068,1509.958907,2.415992429,2.826797056,6.268641928
788.5352964,1510.559276,2.416150018,7.173287882,4.366362193
788.7837861,1511.159684,2.416307557,8.849241413,-0.4749312775
789.0322758,1511.760131,2.416465047,6.466385956,-4.957377828
789.2807654,1512.360617,2.416622487,2.003400722,-6.122344721
789.5292551,1512.961143,2.416779877,-1.172636862,-4.013216537
789.7777447,1513.561707,2.416937218,-1.487251365,-1.217394886
790.0262344,1514.162310,2.417094510,-0.1726235722,-0.01476907307
790.2747241,1514.762953,2.417251752,0.6523060970,-0.3694202724
790.5232137,1515.363634,2.417408945,0.3526626979,-0.7211698347
790.7717034,1515.964355,2.417566088,-0.02934187229,-0.1996807356
791.0201931,1516.565115,2.417723181,0.4566045635,0.4934258963
791.2686827,1517.165914,2.417880226,1.379920612,0.3134173288
791.5171724,1517.766751,2.418037221,1.615200162,-0.6404533228
791.7656621,1518.367628,2.418194167,0.8682492714,-1.289991057
792.0141517,1518.968544,2.418351064,-0.008471036730,-0.9970573905
792.2626414,1519.569499,2.418507911,-0.1945316478,-0.2786581761
792.5111310,1520.170492,2.418664709,0.1062202593,0.04002430885
792.7596207,1520.771525,2.418821458,0.1519436602,-0.03729277426
793.0081104,1521.372597,2.418978158,-0.1583202302,0.1772510689
793.2566000,1521.973707,2.419134809,-0.1153377316,0.8966197851
793.5050897,1522.574857,2.419291411,0.7064480316,1.379732364
793.7535794,1523.176045,2.419447964,1.645064965,0.8910116709
794.0020690,1523.777272,2.419604467,1.663164677,-0.1749996761
794.2505587,1524.378538,2.419760922,0.7277788642,-0.6206295947
794.4990484,1524.979843,2.419917328,-0.01700732900,0.06307075055
794.7475380,1525.581187,2.420073685,0.3440572644,0.9790031071
794.9960277,1526.182570,2.420229993,1.279001557,0.9354015242
795.2445173,1526.783991,2.420386252,1.446200738,0.04345437507
795.4930070,1527.385452,2.420542462,0.4925332498,-0.3166874570
795.7414967,1527.986951,2.420698624,-0.3055793667,0.7270668543
795.9899863,1528.588489,2.420854737,0.4596295394,2.225524453
796.2384760,1529.190066,2.421010801,2.448901815,2.353600005
796.4869657,1529.791681,2.421166816,3.729373075,0.6169342076
796.7354553,1530.393336,2.421322783,2.953167615,-1.382052899
796.9839450,1530.995029,2.421478701,0.9900720983,-1.684409970
797.2324347,1531.596760,2.421634571,-0.01560098568,-0.2214223178
797.4809243,1532.198531,2.421790392,0.8972252362,1.127595033
797.7294140,1532.800340,2.421946164,2.455998469,0.7513274097
797.9779036,1533.402188,2.422101888,2.739033049,-0.8622304552
798.2263933,1534.004075,2.422257563,1.437076861,-1.836679724
798.4748830,1534.606000,2.422413190,0.07458513810,-1.201226216
798.7233726,1535.207964,2.422568769,0.03932869592,0.06561722903
798.9718623,1535.809967,2.422724299,0.9407901513,0.4301470804
799.2203520,1536.412008,2.422879780,1.298596823,-0.2271937317
799.4688416,1537.014088,2.423035214,0.5797266889,-0.5681124944
799.7173313,1537.616206,2.423190599,-0.06405372786,0.3270626455
799.9658209,1538.218363,2.423345936,0.6969980576,1.609111241
800.2143106,1538.820559,2.423501224,2.543920053,1.594346494
800.4628003,1539.422793,2.423656465,3.696067541,-0.1567819719
800.7112899,1540.025066,2.423811657,2.921802465,-2.196674768
800.9597796,1540.627378,2.423966801,0.9307141819,-2.773011121
801.2082693,1541.229728,2.424121897,-0.4880656789,-1.706734419
801.4567589,1541.832116,2.424276945,-0.4486253658,-0.3701737507
801.7052486,1542.434543,2.424431944,0.3062076151,0.02684623761
801.9537383,1543.037009,2.424586896,0.6017338568,-0.3405587851
802.2022279,1543.639513,2.424741800,0.2533898471,-0.5201982009
802.4507176,1544.242055,2.424896655,-0.02487841782,-0.1654319821
802.6992072,1544.844636,2.425051463,0.1661102324,0.1776480436
802.9476969,1545.447256,2.425206223,0.3686995251,0.08102868439
803.1961866,1546.049914,2.425360935,0.09057112798,-0.03684152534
803.4446762,1546.652610,2.425515599,-0.2952387480,0.4488930890
803.6931659,1547.255345,2.425670215,0.02706920810,1.291106403
803.9416556,1547.858118,2.425824784,1.075550127,1.494724254
804.1901452,1548.460929,2.425979305,1.795776585,0.6438298642
804.4386349,1549.063779,2.426133778,1.328980262,-0.3515476429
804.6871246,1549.666668,2.426288203,0.2327951946,-0.2712206717
804.9356142,1550.269595,2.426442581,-0.08657589672,0.8107638242
805.1841039,1550.872560,2.426596911,0.8094141090,1.493724000
805.4325935,1551.475563,2.426751193,1.675139649,0.8534607578
805.6810832,1552.078605,2.426905428,1.114836981,-0.1478307509
805.9295729,1552.681685,2.427059615,-0.3905656824,0.3529956702
806.1780625,1553.284803,2.427213754,-0.6340127884,2.674473819
806.4265522,1553.887960,2.427367847,1.816606129,4.678176395
806.6750419,1554.491155,2.427521891,5.595363989,3.805109397
806.9235315,1555.094388,2.427675888,7.548334573,-0.04547601869
807.1720212,1555.697660,2.427829838,5.887047992,-4.108403457
807.4205109,1556.300969,2.427983741,2.027979692,-5.417503585
807.6690005,1556.904317,2.428137596,-0.9124216691,-3.646915357
807.9174902,1557.507704,2.428291403,-1.227401495,-1.081415982
808.1659798,1558.111128,2.428445164,0.07944444396,0.009484928947
808.4144695,1558.714591,2.428598877,0.9375490534,-0.4936341903
808.6629592,1559.318091,2.428752543,0.5737378993,-1.094923936
808.9114488,1559.921630,2.428906162,-0.09636742579,-0.7933431504
809.1599385,1560.525208,2.429059733,-0.06874737756,-0.07768233121
809.4084282,1561.128823,2.429213258,0.4560714300,0.1129268899
809.6569178,1561.732476,2.429366735,0.6129024961,-0.2313474404
809.9054075,1562.336168,2.429520165,0.2213945887,-0.3193602881
810.1538971,1562.939898,2.429673548,-0.0004428980606,0.1809521520
810.4023868,1563.543665,2.429826884,0.4319737063,0.6296288795
810.6508765,1564.147471,2.429980173,0.9813257326,0.3757401135
810.8993661,1564.751315,2.430133415,0.8196229520,-0.1989897017
811.1478558,1565.355197,2.430286610,0.09072738246,-0.1016380437
811.3963455,1565.959117,2.430439759,-0.1085374773,0.8650291147
811.6448351,1566.563076,2.430592860,0.8510212370,1.638105516
811.8933248,1567.167072,2.430745914,2.153476406,1.142180279
812.1418145,1567.771106,2.430898922,2.398409670,-0.2803745084
812.3903041,1568.375178,2.431051883,1.316897465,-1.156043971
812.6387938,1568.979289,2.431204797,0.1580774242,-0.6289322849
812.8872834,1569.583437,2.431357664,0.1896922634,0.5071788165
813.1357731,1570.187623,2.431510484,1.173740020,0.8180862306
813.3842628,1570.791847,2.431663258,1.741121497,0.007799303645
813.6327524,1571.396110,2.431815985,1.162465529,-0.7949147122
813.8812421,1572.000410,2.431968666,0.2189808881,-0.5701334870
814.1297318,1572.604748,2.432121300,0.06773639837,0.2796708278
814.3782214,1573.209124,2.432273887,0.6459802003,0.5766996576
814.6267111,1573.813537,2.432426428,0.7918438568,0.09900216168
814.8752008,1574.417989,2.432578922,-0.01924351689,0.01002009138
815.1236904,1575.022479,2.432731370,-0.6669005919,1.261721492
815.3721801,1575.627006,2.432883771,0.3567233289,3.001571308
815.6206697,1576.231572,2.433036126,2.849018415,3.229689914
815.8691594,1576.836175,2.433188435,4.693134117,1.165100733
816.1176491,1577.440816,2.433340697,4.090843687,-1.545898968
816.3661387,1578.045495,2.433492912,1.691266423,-2.446762137
816.6146284,1578.650212,2.433645082,9.402974408e-05,-0.9738600206
816.8631181,1579.254966,2.433797205,0.6349047481,0.9188243649
817.1116077,1579.859759,2.433949282,2.590513870,0.9790596347
817.3600974,1580.464589,2.434101312,3.495987229,-0.8684474907
817.6085871,1581.069457,2.434253297,2.310248052,-2.621106725
817.8570767,1581.674362,2.434405235,0.3058527347,-2.590152371
818.1055664,1582.279306,2.434557127,-0.6209406036,-1.171455228
818.3540560,1582.884287,2.434708973,-0.09662610526,-0.05010953172
818.6025457,1583.489306,2.434860773,0.6508251615,-0.08284310855
818.8510354,1584.094362,2.435012526,0.5797120056,-0.5205353479
819.0995250,1584.699457,2.435164234,0.07303868492,-0.3063630007
819.3480147,1585.304589,2.435315896,0.1731191859,0.4448952784
819.5965044,1585.909758,2.435467511,1.030678530,0.6968818080
819.8449940,1586.514966,2.435619081,1.673781543,-0.01786945929
820.0934837,1587.120211,2.435770605,1.314738727,-0.9305305981
820.3419733,1587.725493,2.435922083,0.3779876317,-1.036811578
820.5904630,1588.330814,2.436073515,-0.09464212322,-0.3619871477
820.8389527,1588.936172,2.436224901,0.2135579476,0.1834519470
821.0874423,1589.541567,2.436376241,0.6167169171,0.06456759641
821.3359320,1590.147000,2.436527536,0.4878807512,-0.2672388014
821.5844217,1590.752471,2.436678785,0.09227192032,-0.1842855139
821.8329113,1591.357979,2.436829988,0.02127219921,0.1495429680
822.0814010,1591.963525,2.436981145,0.1215530531,0.1313061652
822.3298907,1592.569108,2.437132257,-0.3694168885,-0.08197558397
822.5783803,1593.174729,2.437283323,-1.463056454,0.5967054110
822.8268700,1593.780388,2.437434343,-1.768406744,2.711664073
823.0753596,1594.386084,2.437585318,0.1376820956,4.949157284
823.3238493,1594.991817,2.437736247,3.687336220,5.019793439
823.5723390,1595.597588,2.437887131,6.280811228,2.161723280
823.8208286,1596.203397,2.438037969,5.754024386,-1.619321313
824.0693183,1596.809243,2.438188761,2.748341301,-3.325753373
824.3178080,1597.415126,2.438339509,0.1708106732,-2.010920915
824.5662976,1598.021047,2.438490210,0.1818757077,0.3167830010
824.8147873,1598.627005,2.438640867,2.053368084,0.9758705419
825.0632770,1599.233001,2.438791478,3.254198430,-0.5329787097
825.3117666,1599.839034,2.438942043,2.374496073,-2.294992963
825.5602563,1600.445105,2.439092563,0.4792114462,-2.409127513
825.8087459,1601.051213,2.439243038,-0.4636339798,-1.067442078
826.0572356,1601.657358,2.439393468,0.06621660991,0.04104506314
826.3057253,1602.263541,2.439543853,0.8438909481,-0.04331927245
826.5542149,1602.869761,2.439694192,0.7298944640,-0.5635656682
826.8027046,1603.476019,2.439844486,0.1088372779,-0.3432736000
827.0511943,1604.082313,2.439994735,0.1652466597,0.5355938264
827.2996839,1604.688646,2.440144938,1.136041049,0.8911918485
827.5481736,1605.295015,2.440295097,1.925644667,0.1134183345
827.7966633,1605.901422,2.440445211,1.554607007,-0.9479601047
828.0451529,1606.507866,2.440595279,0.4683519220,-1.057916389
828.2936426,1607.114347,2.440745303,-0.03521392243,-0.1833926226
828.5421322,1607.720866,2.440895281,0.5191837881,0.5080630430
828.7906219,1608.327422,2.441045215,1.225522511,0.2078682436
829.0391116,1608.934015,2.441195103,1.062970804,-0.4985782937
829.2876012,1609.540645,2.441344947,0.2759725594,-0.4758082114
829.5360909,1610.147313,2.441494745,0.03180532323,0.3914214261
829.7845806,1610.754018,2.441644499,0.8266097206,1.006078979
830.0330702,1611.360760,2.441794208,1.773458879,0.5028146110
830.2815599,1611.967539,2.441943873,1.726354402,-0.5922985102
830.5300495,1612.574355,2.442093492,0.7526890143,-1.024838374
830.7785392,1613.181209,2.442243067,0.01098783204,-0.4126872669
831.0270289,1613.788100,2.442392597,0.2207665804,0.3367617390
831.2755185,1614.395027,2.442542082,0.7819248137,0.3155762409
831.5240082,1615.001992,2.442691522,0.7070420568,-0.1606110234
831.7724979,1615.608995,2.442840918,0.06162267635,-0.06743043694
832.0209875,1616.216034,2.442990270,-0.1054687984,0.7860065773
832.2694772,1616.823110,2.443139576,0.6985819762,1.362776233
832.5179669,1617.430224,2.443288838,1.534873533,0.8186692135
832.7664565,1618.037374,2.443438056,1.185932675,-0.1395803905
833.0149462,1618.644562,2.443587229,-0.05217417507,0.04616294796
833.2634358,1619.251787,2.443736358,-0.4140638975,1.697701337
833.5119255,1619.859048,2.443885442,1.205350296,3.125869306
833.7604152,1620.466347,2.444034481,3.607164324,2.443837516
834.0089048,1621.073683,2.444183477,4.385929093,-0.05207994605
834.2573945,1621.681056,2.444332427,2.708204345,-1.930332879
834.5058842,1622.288466,2.444481334,0.4651760259,-1.297918249
834.7543738,1622.895913,2.444630196,0.2583344400,0.9583358707
835.0028635,1623.503396,2.444779014,2.452674886,2.065882788
835.2513532,1624.110917,2.444927788,4.719888384,0.4377665021
835.4998428,1624.718475,2.445076517,4.596229512,-2.601640589
835.7483325,1625.326070,2.445225202,2.086223327,-4.339526596
835.9968221,1625.933701,2.445373843,-0.5726077570,-3.559452283
836.2453118,1626.541370,2.445522440,-1.452691344,-1.506635521
836.4938015,1627.149075,2.445670992,-0.7257309429,-0.1440321953
836.7422911,1627.756818,2.445819501,0.1113293367,-0.04862872002
836.9907808,1628.364597,2.445967965,0.2007188306,-0.3265053799
837.2392705,1628.972413,2.446116385,-0.009678285365,-0.1707440031
837.4877601,1629.580266,2.446264761,0.1427987924,0.1823038031
837.7362498,1630.188156,2.446413094,0.4882899745,0.1502066994
837.9847395,1630.796083,2.446561382,0.4328731386,-0.1384206107
838.2332291,1631.404047,2.446709626,0.02179636903,-0.02847400924
838.4817188,1632.012047,2.446857827,-0.02621369279,0.5778088735
838.7302084,1632.620085,2.447005983,0.5871072598,0.9308546031
838.9786981,1633.228159,2.447154095,1.145606586,0.4843834173
839.2271878,1633.836269,2.447302164,0.8292472807,-0.1750923239
839.4756774,1634.444417,2.447450189,-0.03018492933,0.03210655475
839.7241671,1635.052602,2.447598170,-0.1723238902,1.168860377
839.9726568,1635.660823,2.447746107,0.9762288205,1.961280070
840.2211464,1636.269081,2.447894001,2.375586504,1.299923148
840.4696361,1636.877376,2.448041850,2.503581026,-0.2704375127
840.7181257,1637.485707,2.448189656,1.243026079,-1.081309084
840.9666154,1638.094075,2.448337419,0.09080396093,-0.3608913223
841.2151051,1638.702480,2.448485137,0.3058806663,0.8079545511
841.4635947,1639.310922,2.448632813,1.315705228,0.9009791944
841.7120844,1639.919400,2.448780444,1.492934983,-0.01199572363
841.9605741,1640.527915,2.448928032,0.3999513325,-0.2834507548
842.2090637,1641.136467,2.449075576,-0.4031277056,1.119309832
842.4575534,1641.745055,2.449223077,0.8041264794,2.987961712
842.7060431,1642.353680,2.449370534,3.585904578,3.015942636
842.9545327,1642.962341,2.449517948,5.491130039,0.4989530000
843.2030224,1643.571040,2.449665319,4.658687027,-2.655533390
843.4515120,1644.179774,2.449812646,1.853845850,-3.897488014
843.7000017,1644.788546,2.449959929,-0.4472519123,-2.689431736
843.9484914,1645.397354,2.450107169,-0.7626101928,-0.7808211552
844.1969810,1646.006198,2.450254366,0.1114857079,0.02125045301
844.4454707,1646.615080,2.450401520,0.5400475313,-0.2415132286
844.6939604,1647.223997,2.450548630,0.1625378163,-0.2703262170
844.9424500,1647.832952,2.450695697,0.03222647115,0.4759625585
845.1909397,1648.441942,2.450842721,0.8627843487,1.074389414
845.4394294,1649.050970,2.450989701,1.881331527,0.5515383808
