tau,Re_zeta,Re_zeta_st
1395.428789,-0.005305917497,3.406770751
1396.021402,-0.2508695944,6.450588805
1396.614057,0.2082139212,9.338112708
1397.206754,0.9439440287,10.57587962
1397.799492,0.8425447402,10.45075137
1398.392271,-0.3431912434,10.12255722
1398.985093,-1.209818923,10.01161434
1399.577955,-0.006474681977,9.480564732
1400.170860,3.205931735,7.978020710
1400.763806,6.112522091,6.093258674
1401.356794,6.257174755,5.159500055
1401.949823,3.578117776,5.755213881
1402.542893,0.5499536380,6.877945765
1403.136006,-0.3161134350,6.917614549
1403.729159,1.077974975,5.353604456
1404.322355,2.623078616,3.191284679
1404.915591,2.464848453,1.790383999
1405.508870,0.8862842615,1.596967135
1406.102189,-0.3504040936,2.067732788
1406.695550,-0.1634015171,2.530026282
1407.288953,0.7832046355,2.837847830
1407.882397,1.150135099,3.165421581
1408.475882,0.5878131753,3.440039786
1409.069409,-0.03938320778,3.378796403
1409.662977,0.07185885173,3.115446948
1410.256586,0.6566053986,3.322067583
1410.850237,0.8681375826,4.375792471
1411.443929,0.4587497117,5.669543566
1412.037662,0.02848092804,6.183973983
1412.631437,0.07717176995,5.788385529
1413.225253,0.2525381235,5.676484227
1413.819110,-0.09045251092,7.194807704
1414.413009,-0.7483808928,10.15259057
1415.006948,-0.6029075809,12.56330295
1415.600929,1.037794135,12.42855459
1416.194952,3.292503197,9.767355228
1416.789015,4.340695020,6.574756679
1417.383120,3.301018124,4.739017953
1417.977265,1.191515021,4.300337215
1418.571452,-0.2043887421,3.900848379
1419.165680,-0.2473801591,2.716997807
1419.759950,0.1299693035,1.602232606
1420.354260,-0.09410151734,2.133713872
1420.948611,-0.5750422100,4.643766389
1421.543004,-0.06122061928,7.544651997
1422.137438,1.789938189,8.787453150
1422.731912,3.595534692,7.787722143
1423.326428,3.633222570,5.733562274
1423.920985,1.877833602,4.224730990
1424.515583,0.1939292224,3.915577821
1425.110221,0.3155216276,4.405146348
1425.704901,1.917314678,5.057709198
1426.299622,3.039027359,5.611556355
1426.894384,2.365171466,6.011894057
1427.489187,0.6878010263,6.046890529
1428.084030,-0.1108277733,5.556186530
1428.678915,0.7278056055,4.913485356
1429.273841,2.049985897,4.837281437
1429.868807,2.247782793,5.534163505
1430.463814,1.113468892,6.312394382
1431.058863,-0.08758456583,6.314273134
1431.653952,-0.2354047753,5.548181214
1432.249082,0.4104185846,4.926380024
1432.844253,0.7735872344,5.137809224
1433.439464,0.4209558497,5.661615105
1434.034717,0.01099462789,5.294686491
1434.630010,0.2712019263,3.794606008
1435.225344,0.9631841329,2.595191513
1435.820719,1.211870777,3.401524277
1436.416134,0.7006856304,6.088921656
1437.011591,0.08854801463,8.407663814
1437.607088,0.08684320427,8.078860028
1438.202625,0.4741439428,5.186687856
1438.798204,0.4382133696,2.310909247
1439.393823,-0.1781553011,2.116146357
1439.989483,-0.4773035272,4.810976651
1440.585183,0.3282661624,8.077015653
1441.180924,1.629456151,9.400954448
1441.776706,1.875693957,8.261362025
1442.372529,0.5263302702,6.130066676
1442.968392,-0.8515974597,4.777490199
1443.564295,0.009731701600,4.837262773
1444.160239,3.458146629,5.778505223
1444.756224,7.074828707,6.775252089
1445.352249,7.814541793,7.308016976
1445.948315,4.986870303,7.120545472
1446.544422,0.8938158464,6.142325156
1447.140569,-1.507220091,4.765236558
1447.736756,-1.325375105,3.892403678
1448.332984,-0.03513226642,4.208809549
1448.929252,0.5771029600,5.321247674
1449.525561,0.2418290804,5.937931522
1450.121911,-0.09352568931,5.148353442
1450.718300,0.1419348931,3.475978034
1451.314731,0.4574988660,2.452581533
1451.911201,0.2406335071,3.045882026
1452.507712,-0.1708485773,4.667324443
1453.104264,0.1490133622,5.946357232
1453.700855,1.376407864,6.358465364
1454.297487,2.465887738,6.694927790
1454.894160,2.295309745,7.804502887
1455.490873,1.042474009,9.225810757
1456.087626,0.02915967155,9.474587043
1456.684419,0.1769657686,7.733385414
1457.281253,0.9809464928,4.972827810
1457.878127,1.253998009,3.106056088
1458.475041,0.6529007444,3.040915461
1459.071996,0.03487793027,3.851839038
1459.668991,0.2384535607,4.010090663
1460.266026,0.9326801234,3.154645669
1460.863101,1.074344499,2.325917136
1461.460216,0.3773719969,2.556818395
1462.057372,-0.1867989971,3.647519789
1462.654568,0.3810475833,4.560106844
1463.251804,1.690831840,4.831038916
1463.849080,2.277898845,5.180371942
1464.446396,1.408074308,6.506819476
1465.043753,0.1282267008,8.505441094
1465.641149,0.1106026481,9.693683122
1466.238586,1.582544147,8.924343460
1466.836063,2.912197042,6.661287220
1467.433579,2.507115405,4.625305433
1468.031136,0.8169040756,4.285451071
1468.628733,-0.03737918394,5.763638702
1469.226370,1.297974170,8.014566867
1469.824047,3.730323761,9.736385017
1470.421764,4.812215830,10.00292095
1471.019521,3.386931158,8.409038895
1471.617318,0.7772554953,5.257468443
1472.215155,-0.7499762031,1.846309197
1472.813032,-0.3710707537,0.09506865807
1473.410948,0.7417777177,1.190112963
1474.008905,1.068336608,4.345449757
1474.606902,0.4357087579,7.172712016
1475.204938,-0.1484721825,7.667676083
1475.803015,0.009551750395,5.969279026
1476.401131,0.4948455891,4.025518480
1476.999287,0.5500840881,3.452164119
1477.597484,0.1697981192,3.936393300
1478.195719,0.01064714054,3.968871649
1478.793995,0.3496236186,2.956539432
1479.392311,0.6397142484,2.141120453
1479.990666,0.3309228185,3.192401002
1480.589061,-0.2107341357,6.093058715
1481.187496,-0.08336341360,8.797295422
1481.785971,0.8520497825,9.177555799
1482.384486,1.544391089,7.168585451
1482.983040,1.001004348,4.761315977
1483.581634,-0.2429108190,3.946128993
1484.180267,-0.4454005647,4.932210156
1484.778941,1.324725439,6.385726225
1485.377654,3.825932459,7.044653312
1485.976407,4.754119571,6.809497593
1486.575199,3.238702800,6.370892223
1487.174031,0.8527667958,6.171404166
1487.772903,-0.1075017706,6.047168474
1488.371814,0.8801567990,5.770118616
1488.970765,2.170814407,5.473742544
1489.569755,2.042981421,5.329234258
1490.168786,0.7275858609,5.140790882
1490.767855,-0.006994584946,4.622088585
1491.366965,0.9002549332,3.963273824
1491.966113,2.497689525,3.809319308
1492.565302,2.974851777,4.549383721
1493.164530,1.778676079,5.716650297
1493.763797,0.1318853046,6.344158456
1494.363104,-0.5272543165,6.088862118
1494.962450,-0.1407391569,5.706782063
1495.561836,0.2413143321,5.998547798
1496.161262,0.03789787100,6.579114806
1496.760726,-0.1275574378,6.351394918
1497.360231,0.5607364825,5.087596365
1497.959774,1.793676249,3.906124858
1498.559357,2.342630793,4.147275256
1499.158980,1.582314124,6.078120845
1499.758642,0.3574425872,8.484053503
1500.358343,0.02500076266,9.358529950
1500.958083,0.8406559129,7.549496893
1501.557863,1.704316382,4.092633580
1502.157683,1.550413300,1.423372966
1502.757541,0.6010821357,0.9475482908
1503.357439,-0.05537742660,1.828295015
1503.957376,0.09472164483,2.357188742
1504.557353,0.4517463826,1.981503010
1505.157369,0.2993318335,1.609514927
1505.757424,-0.1251831895,2.182485361
1506.357518,-0.02965763432,3.379924597
1506.957652,0.5982383829,4.032193496
1507.557824,0.6953742505,3.829463079
1508.158036,-0.4277655603,4.137107158
1508.758288,-1.660257301,6.544914497
1509.358578,-0.8240204873,10.69069232
1509.958907,2.826797056,14.04568019
1510.559276,7.173287882,14.05355871
1511.159684,8.849241413,10.38109397
1511.760131,6.466385956,5.128460614
1512.360617,2.003400722,1.008888599
1512.961143,-1.172636862,-0.6534376925
1513.561707,-1.487251365,-0.3348189635
1514.162310,-0.1726235722,0.8023239725
1514.762953,0.6523060970,1.992535147
1515.363634,0.3526626979,2.992094801
1515.964355,-0.02934187229,3.804328655
1516.565115,0.4566045635,4.638017868
1517.165914,1.379920612,5.821905100
1517.766751,1.615200162,7.349724324
1518.367628,0.8682492714,8.505208715
1518.968544,-0.008471036730,8.258870521
1519.569499,-0.1945316478,6.366165251
1520.170492,0.1062202593,4.047301561
1520.771525,0.1519436602,3.116065140
1521.372597,-0.1583202302,4.088923687
1521.973707,-0.1153377316,5.420979513
1522.574857,0.7064480316,5.078535312
1523.176045,1.645064965,2.880839536
1523.777272,1.663164677,0.9362171212
1524.378538,0.7277788642,1.519721488
1524.979843,-0.01700732900,4.557571703
1525.581187,0.3440572644,7.452234434
1526.182570,1.279001557,7.611320225
1526.783991,1.446200738,5.067014987
1527.385452,0.4925332498,2.370564916
1527.986951,-0.3055793667,1.976481978
1528.588489,0.4596295394,4.003708688
1529.190066,2.448901815,6.504324752
1529.791681,3.729373075,7.531524689
1530.393336,2.953167615,6.743680626
1530.995029,0.9900720983,5.217242742
1531.596760,-0.01560098568,4.131339416
1532.198531,0.8972252362,3.889173221
1532.800340,2.455998469,4.256508994
1533.402188,2.739033049,4.758620874
1534.004075,1.437076861,4.767892849
1534.606000,0.07458513810,3.745916907
1535.207964,0.03932869592,1.953736354
1535.809967,0.9407901513,0.8218007041
1536.412008,1.298596823,2.061716350
1537.014088,0.5797266889,5.961956114
1537.616206,-0.06405372786,10.55251913
1538.218363,0.6969980576,12.87716351
1538.820559,2.543920053,11.51964895
1539.422793,3.696067541,7.871862576
1540.025066,2.921802465,4.700166772
1540.627378,0.9307141819,3.524926220
1541.229728,-0.4880656789,3.588792630
1541.832116,-0.4486253658,3.246777282
1542.434543,0.3062076151,1.989822243
1543.037009,0.6017338568,0.9112472809
1543.639513,0.2533898471,1.313451988
1544.242055,-0.02487841782,3.180967578
1544.844636,0.1661102324,5.238325154
1545.447256,0.3686995251,6.290360971
1546.049914,0.09057112798,6.105545530
1546.652610,-0.2952387480,5.077820915
1547.255345,0.02706920810,3.600516966
1547.858118,1.075550127,2.062173492
1548.460929,1.795776585,1.114314598
1549.063779,1.328980262,1.404053364
1549.666668,0.2327951946,2.805127628
1550.269595,-0.08657589672,4.162510521
1550.872560,0.8094141090,4.322039629
1551.475563,1.675139649,3.592422484
1552.078605,1.114836981,3.740357261
1552.681685,-0.3905656824,6.090056693
1553.284803,-0.6340127884,9.769411932
1553.887960,1.816606129,12.23107829
1554.491155,5.595363989,11.63394401
1555.094388,7.548334573,8.618266106
1555.697660,5.887047992,5.635848947
1556.300969,2.027979692,4.527389026
1556.904317,-0.9124216691,4.915587100
1557.507704,-1.227401495,5.060303056
1558.111128,0.07944444396,3.959018176
1558.714591,0.9375490534,2.223974442
1559.318091,0.5737378993,1.106445846
1559.921630,-0.09636742579,1.198819258
1560.525208,-0.06874737756,2.198383316
1561.128823,0.4560714300,3.556147386
1561.732476,0.6129024961,4.956449842
1562.336168,0.2213945887,6.080524024
1562.939898,-0.0004428980606,6.294716886
1563.543665,0.4319737063,5.174950727
1564.147471,0.9813257326,3.408397771
1564.751315,0.8196229520,2.582032859
1565.355197,0.09072738246,3.665245392
1565.959117,-0.1085374773,5.891582785
1566.563076,0.8510212370,7.402683516
1567.167072,2.153476406,7.006009663
1567.771106,2.398409670,5.260990497
1568.375178,1.316897465,3.817887391
1568.979289,0.1580774242,3.729177227
1569.583437,0.1896922634,4.611039836
1570.187623,1.173740020,5.455314791
1570.791847,1.741121497,5.754771336
1571.396110,1.162465529,5.515384580
1572.000410,0.2189808881,4.664870540
1572.604748,0.06773639837,3.107302697
1573.209124,0.6459802003,1.364998032
1573.813537,0.7918438568,0.6967652055
1574.417989,-0.01924351689,2.086748652
1575.022479,-0.6669005919,4.892583207
1575.627006,0.3567233289,6.889821343
1576.231572,2.849018415,6.350017500
1576.836175,4.693134117,4.106653273
1577.440816,4.090843687,2.963283907
1578.045495,1.691266423,4.824848198
1578.650212,9.402974408e-05,8.655241807
1579.254966,0.6349047481,11.33923170
1579.859759,2.590513870,10.51953808
1580.464589,3.495987229,6.706109591
1581.069457,2.310248052,2.644220369
1581.674362,0.3058527347,0.6747952557
1582.279306,-0.6209406036,0.9958014372
1582.884287,-0.09662610526,2.374153177
1583.489306,0.6508251615,3.762905124
1584.094362,0.5797120056,4.885213356
1584.699457,0.07303868492,5.843659740
1585.304589,0.1731191859,6.669371440
1585.909758,1.030678530,7.194318234
1586.514966,1.673781543,7.250719196
1587.120211,1.314738727,6.835874905
1587.725493,0.3779876317,5.894324762
1588.330814,-0.09464212322,4.305374397
1588.936172,0.2135579476,2.545268152
1589.541567,0.6167169171,1.842895826
1590.147000,0.4878807512,2.919896568
1590.752471,0.09227192032,4.854148506
1591.357979,0.02127219921,5.772881088
1591.963525,0.1215530531,4.612285549
1592.569108,-0.3694168885,2.138744186
1593.174729,-1.463056454,0.3505679305
1593.780388,-1.768406744,0.5544050909
1594.386084,0.1376820956,1.975000645
1594.991817,3.687336220,2.921577814
1595.597588,6.280811228,3.199122792
1596.203397,5.754024386,4.266482752
1596.809243,2.748341301,6.993102101
1597.415126,0.1708106732,10.24692090
1598.021047,0.1818757077,11.74887083
1598.627005,2.053368084,10.01119324
1599.233001,3.254198430,5.937441452
1599.839034,2.374496073,2.396837678
1600.445105,0.4792114462,1.345909967
1601.051213,-0.4636339798,1.975490062
1601.657358,0.06621660991,2.655529497
1602.263541,0.8438909481,3.263265916
1602.869761,0.7298944640,4.351919114
1603.476019,0.1088372779,5.946914044
1604.082313,0.1652466597,8.254449268
1604.688646,1.136041049,11.18345004
1605.295015,1.925644667,12.61095520
1605.901422,1.554607007,10.25323823
1606.507866,0.4683519220,5.670817503
1607.114347,-0.03521392243,3.069284384
1607.720866,0.5191837881,3.923571112
1608.327422,1.225522511,5.896102111
1608.934015,1.062970804,6.782212415
1609.540645,0.2759725594,6.545719752
1610.147313,0.03180532323,5.809950960
1610.754018,0.8266097206,4.800497839
1611.360760,1.773458879,3.682651092
1611.967539,1.726354402,2.688113406
1612.574355,0.7526890143,2.138469621
1613.181209,0.01098783204,2.434580829
1613.788100,0.2207665804,3.403230546
1614.395027,0.7819248137,4.214209024
1615.001992,0.7070420568,4.693516437
1615.608995,0.06162267635,5.726550920
1616.216034,-0.1054687984,7.533745274
1616.823110,0.6985819762,8.630480795
1617.430224,1.534873533,7.437511767
1618.037374,1.185932675,4.424961641
1618.644562,-0.05217417507,2.154114129
1619.251787,-0.4140638975,3.059331084
1619.859048,1.205350296,6.844862184
1620.466347,3.607164324,10.29385090
1621.073683,4.385929093,10.44789233
1621.681056,2.708204345,7.810232895
1622.288466,0.4651760259,5.583764875
1622.895913,0.2583344400,5.987860064
1623.503396,2.452674886,8.118302760
1624.110917,4.719888384,9.303491170
1624.718475,4.596229512,8.030881907
1625.326070,2.086223327,5.448732791
1625.933701,-0.5726077570,3.993282089
1626.541370,-1.452691344,4.695643088
1627.149075,-0.7257309429,6.357891839
1627.756818,0.1113293367,7.308112750
1628.364597,0.2007188306,7.101938823
1628.972413,-0.009678285365,6.334550512
1629.580266,0.1427987924,5.632111138
1630.188156,0.4882899745,5.234903136
1630.796083,0.4328731386,5.148784614
1631.404047,0.02179636903,5.318899177
1632.012047,-0.02621369279,5.519516674
1632.620085,0.5871072598,5.178049222
1633.228159,1.145606586,3.853593811
1633.836269,0.8292472807,2.176052499
1634.444417,-0.03018492933,1.662160677
1635.052602,-0.1723238902,3.020343142
1635.660823,0.9762288205,5.068599021
1636.269081,2.375586504,5.893174925
1636.877376,2.503581026,4.934948732
1637.485707,1.243026079,3.587746670
1638.094075,0.09080396093,3.615360863
1638.702480,0.3058806663,5.036251294
1639.310922,1.315705228,5.973158018
1639.919400,1.492934983,4.984544679
1640.527915,0.3999513325,3.143931739
1641.136467,-0.4031277056,3.083109959
1641.745055,0.8041264794,6.040412239
1642.353680,3.585904578,10.39686938
1642.962341,5.491130039,13.17852262
1643.571040,4.658687027,12.73457330
1644.179774,1.853845850,9.917276084
1644.788546,-0.4472519123,6.839260778
1645.397354,-0.7626101928,4.851770467
1646.006198,0.1114857079,4.045161082
1646.615080,0.5400475313,4.270275732
1647.223997,0.1625378163,5.642010983
1647.832952,0.03222647115,7.790173585
1648.441942,0.8627843487,9.383451889
1649.050970,1.881331527,9.048189622
1649.660034,1.831359029,6.759672325
1650.269134,0.7340358285,4.068987212
1650.878271,0.001493587058,2.709712784
1651.487444,0.6849668793,2.941230162
1652.096654,2.108219706,3.540849621
1652.705900,2.651140328,3.472526130
1653.315183,1.683462673,3.054337870
1653.924502,0.2221066638,3.225503857
1654.533858,-0.4075252883,4.173823838
1655.143250,-0.09303046609,5.162376546
1655.752678,0.2458608801,5.521532269
1656.362143,0.08091249212,5.393993079
1656.971644,-0.08318653254,5.336789712
1657.581182,0.3616877550,5.378833366
1658.190756,1.073222133,4.952767347
1658.800366,1.159221324,3.974254079
1659.410013,0.4846173526,3.436681204
1660.019696,-0.04688024793,4.296582391
1660.629416,0.2174039932,5.985257966
1661.239171,0.5968032774,6.701671674
1661.848963,-0.06122043303,5.388799613
1662.458791,-1.464071636,3.137413066
1663.068656,-1.555766784,2.309570708
1663.678557,1.272176810,4.148919351
1664.288494,5.833965542,7.467235163
1664.898467,8.700273954,9.967070609
1665.508477,7.467588884,10.62692252
1666.118523,3.236181499,10.29183233
1666.728605,-0.5133013807,10.06980027
1667.338723,-1.399296609,9.873225366
1667.948877,-0.1267569288,8.865234762
1668.559068,0.9589816673,6.971614637
1669.169295,0.6965720359,5.394529480
1669.779558,-0.01692008560,5.345495086
1670.389857,0.09001251201,6.479958772
1671.000192,0.9039992447,7.099457543
1671.610563,1.276504310,6.024535938
1672.220971,0.7172260154,3.833782739
1672.831415,0.03383668639,2.058346807
1673.441894,0.1534263407,1.551608523
1674.052410,0.8526372612,1.945966571
1674.662962,1.129014486,2.456020865
1675.273550,0.6166487090,2.789691128
1675.884174,0.04594090961,3.117985782
1676.494834,0.1453872273,3.422862182
1677.105530,0.5847625438,3.397076653
1677.716263,0.4952078235,3.123582994
1678.327031,-0.1470225791,3.309105126
1678.937835,-0.2903913880,4.387238140
1679.548675,0.7798656514,5.707780861
1680.159552,2.247848025,6.178900273
1680.770464,2.556424809,5.739714277
1681.381412,1.354857712,5.759992255
1681.992396,0.09218769719,7.587017517
1682.603416,0.3361262959,10.70385443
1683.214472,1.838629965,12.78425698
1683.825564,2.811273006,11.96842766
1684.436692,2.113907458,8.863505179
1685.047855,0.6026800764,5.845426621
1685.659055,-0.05399228432,4.496561998
1686.270291,0.4821807080,4.227977891
1686.881562,0.9287132104,3.530288890
1687.492869,0.3123569801,2.154212882
1688.104212,-0.4786746544,1.566358061
1688.715591,0.2964069822,3.124877088
1689.327006,2.823796405,6.182393673
1689.938457,5.053966218,8.491216130
1690.549943,4.824423937,8.463043151
1691.161465,2.327975814,6.603194164
1691.773023,-0.06509860727,4.674580519
1692.384617,-0.4318490697,3.898927987
1692.996247,0.7608643544,4.199230740
1693.607912,1.576417461,4.867350873
1694.219613,1.039010701,5.471881524
1694.831350,0.05972942036,5.936365928
1695.443123,-0.03387526670,6.084186206
1696.054931,0.7539997920,5.679892717
1696.666775,1.269795722,4.995114055
1697.278654,0.8455538986,4.798059278
1697.890570,0.1032916915,5.442225541
1698.502521,-0.03197522327,6.274270041
1699.114508,0.3947442257,6.335195018
1699.726530,0.5697029496,5.562909131
1700.338588,0.1888170111,4.923736183
1700.950682,-0.07999631045,5.160504926
1701.562811,0.3774203854,5.676695903
1702.174976,1.110874246,5.187443291
1702.787176,1.145096759,3.585805556
1703.399412,0.3892468264,2.562750204
1704.011684,-0.1203243628,3.795359700
1704.623991,0.3485870330,6.702628236
1705.236334,1.046392525,8.617144030
1705.848713,0.6451606030,7.482671406
1706.461127,-0.7279094895,4.189364397
1707.073576,-1.098047909,1.880503538
1707.686061,1.160543609,2.817567598
1708.298582,5.000116891,6.147821695
1708.911138,7.278018748,8.938965277
1709.523729,5.944981241,9.150155408
1710.136356,2.284083705,7.270639827
1710.749019,-0.4327708600,5.291978104
1711.361717,-0.3610188424,4.647742779
1711.974450,1.298473703,5.302241642
1712.587219,2.103036715,6.389698219
1713.200023,1.199250508,7.173096159
1713.812863,-0.1214321432,7.283238625
1714.425738,-0.3935535634,6.549938348
1715.038648,0.2685716538,5.184954444
1715.651594,0.6917622404,4.032354181
1716.264576,0.3761582539,4.015822122
1716.877592,0.0004988743914,5.063216543
1717.490644,0.2098692103,5.916116112
1718.103732,0.5962606076,5.377404723
1718.716855,0.3747404646,3.709420155
1719.330013,-0.2540115442,2.492225541
1719.943206,-0.1201982531,2.937660674
1720.556435,1.349739205,4.572695640
1721.169699,3.095270151,5.922819441
1721.782998,3.447887124,6.358337600
1722.396333,2.058068687,6.713412784
1723.009702,0.2989643137,7.886394849
1723.623108,-0.3640739317,9.312085331
1724.236548,0.04270412704,9.377665820
1724.850024,0.3986758128,7.368368775
1725.463534,0.1490936064,4.551989009
1726.077081,-0.08096850986,2.957318131
1726.690662,0.3439353716,3.204638184
1727.304278,0.9171853738,3.996488207
1727.917930,0.6378861268,3.846903078
1728.531617,-0.3553377792,2.833762552
1729.145339,-0.5677585236,2.265711196
1729.759096,1.016695230,2.902544104
1730.372889,3.319199993,4.077043581
1730.986716,4.091556635,4.732538136
1731.600579,2.543266528,4.908814259
1732.214476,0.4524561973,5.667815588
1732.828409,0.2024123388,7.503455751
1733.442377,1.992089010,9.337056565
1734.056380,3.615074220,9.518932142
1734.670419,3.112848416,7.685061041
1735.284492,1.081741607,5.270305624
1735.898600,-0.1369262491,4.172325849
1736.512744,0.6962264505,5.120753760
1737.126922,2.338538883,7.329363360
1737.741135,2.707612618,9.375142178
1738.355384,1.364069120,10.10429957
1738.969667,-0.1844176603,8.921355316
1739.583986,-0.4768676435,5.943440507
1740.198339,0.2688516652,2.349947894
1740.812728,0.7777834868,0.1772001071
1741.427151,0.4709165850,0.9336922274
1742.041610,-0.01314125300,4.057810020
1742.656103,0.03263780460,7.065645920
1743.270631,0.3758708485,7.690127515
1743.885195,0.3550534949,5.970726494
1744.499793,-0.006302354794,3.988812327
1745.114426,-0.02226273638,3.463228212
1745.729094,0.5137735280,3.975575420
1746.343797,0.8369852361,3.900880751
1746.958535,0.2797011161,2.789674820
1747.573307,-0.5303275399,2.157113524
1748.188115,-0.2213325023,3.647408030
1748.802957,1.465734733,6.794632714
1749.417834,2.982116978,9.154453680
1750.032746,2.664489461,8.805040975
1750.647693,0.8920735829,6.370886698
1751.262675,-0.1191243383,4.263256741
1751.877692,1.102360101,4.141543187
1752.492743,3.410565507,5.523357692
1753.107829,4.278588741,6.787541115
1753.722950,2.746827166,7.016895859
1754.338106,0.5157920576,6.587875411
1754.953296,-0.1237863651,6.242286280
1755.568521,1.055476161,6.118816542
1756.183781,2.190597458,5.913375300
1756.799076,1.781888326,5.584610557
1757.414405,0.4507141278,5.372499373
1758.029769,-0.09653189146,5.239326054
1758.645168,0.6456073169,4.838755905
1759.260601,1.455213083,4.150144813
1759.876070,1.159939838,3.765533900
1760.491572,0.2365595055,4.280265944
1761.107110,0.1147285299,5.458111322
1761.722682,1.192217103,6.293506472
1762.338289,2.246500515,6.175856624
1762.953930,2.000882445,5.730945294
1763.569606,0.7361910269,5.925673200
1764.185317,-0.1504857563,6.542285814
1764.801062,0.03859351615,6.407474317
1765.416842,0.5596714084,5.151720959
1766.032657,0.4538549690,3.916594385
1766.648506,-0.04569888560,4.160205468
1767.264389,0.1174849163,6.172914515
1767.880308,1.226505424,8.608837623
1768.496260,2.222655862,9.305653165
1769.112247,2.000876314,7.180248337
1769.728269,0.8277383372,3.595929459
1770.344326,-0.04067209392,1.179890940
1770.960416,0.003540338456,1.072801623
1771.576542,0.2825999077,2.027761132
1772.192701,0.02456610869,2.329283996
1772.808896,-0.3890158518,1.820865189
1773.425125,-0.005646355863,1.670994567
1774.041388,1.044047670,2.569749510
1774.657685,1.325525048,3.731794312
1775.274017,0.02835705002,4.011531493
1775.890384,-1.375606809,3.781974482
1776.506785,-0.3074690733,4.905600126
1777.123220,3.811603237,8.399292491
1777.739690,8.211799906,12.64962987
1778.356194,9.178156644,14.55537179
1778.972733,5.788688207,12.39181746
1779.589306,0.8292379663,7.349475220
1780.205913,-2.094737352,2.371310823
1780.822555,-1.934768052,-0.3269439741
1781.439231,-0.4714145435,-0.5924916751
1782.055941,0.2671739481,0.4156308180
1782.672686,0.07844349380,1.665345919
1783.289465,-0.0002043283632,2.752527214
1783.906278,0.4561592103,3.623756048
1784.523126,0.7777267673,4.446154748
1785.140008,0.4429392285,5.573833853
1785.756924,-0.001986982123,7.113151027
1786.373874,0.2810618223,8.417303534
1786.990859,1.131225836,8.365075038
1787.607878,1.512174500,6.542432595
1788.224931,0.9298332669,4.136965305
1788.842018,0.1372628795,3.114061474
1789.459140,0.09291654888,4.099081734
1790.076296,0.6210914045,5.444637152
1790.693486,0.7007111952,4.986920984
1791.310710,0.03248725769,2.662258477
1791.927969,-0.3511023809,0.8496006946
1792.545261,0.5564179005,1.836798616
1793.162588,2.173321798,5.137738990
1793.779949,2.806438777,7.741297949
1794.397344,1.750374729,7.220661954
1795.014774,0.2886076603,4.296666408
1795.632237,0.1507126651,1.978695848
1796.249734,1.320829919,2.393591001
1796.867266,2.074061230,4.883452776
1797.484832,1.284596235,7.092879827
1798.102432,0.02254082323,7.407096849
1798.720066,0.2705964712,6.134344472
1799.337733,2.312493308,4.649908714
1799.955436,4.154059742,3.920627437
1800.573172,3.809450988,4.017289028
1801.190942,1.631024288,4.532782748
1801.808746,-0.2002733184,4.868254907
1802.426584,-0.2998826342,4.328252060
1803.044456,0.5152127982,2.710415333
1803.662363,0.6715309430,1.054550487
1804.280303,0.05613639220,1.282533440
1804.898277,0.05733346005,4.462503457
1805.516285,1.475985524,9.272053606
1806.134327,3.183829879,12.59301853
1806.752403,3.368955861,12.17217039
1807.370514,1.766710410,8.742608428
1807.988658,-0.004097885765,5.182591398
1808.606836,-0.3859418593,3.593606685
1809.225047,0.4071175306,3.570593759
1809.843293,0.9729469219,3.342308379
1810.461573,0.6150304504,2.122373835
1811.079887,0.02467803111,0.9461137828
1811.698234,0.07499868349,1.264170136
1812.316615,0.5875674528,3.151487696
1812.935031,0.7394583112,5.260044356
1813.553480,0.3352348034,6.304823925
1814.171963,0.007645834120,6.058943672
1814.790480,0.1092146705,4.956109668
1815.409030,0.07571880926,3.412403152
1816.027615,-0.6180744532,1.870605987
1816.646233,-1.259067470,1.065713810
1817.264885,-0.4594672456,1.616069096
1817.883571,1.888977072,3.163662256
1818.502291,3.897617939,4.335051972
1819.121044,3.594466108,4.151094812
1819.739831,1.394883176,3.453855869
1820.358652,-0.07037548996,4.258339856
1820.977507,1.090854975,7.354786875
1821.596395,3.736873517,10.99009915
1822.215317,4.928533246,12.38279265
1822.834273,3.323390840,10.50224899
1823.453263,0.6781683124,7.093951877
1824.072286,-0.2931521604,4.834389556
1824.691343,0.9641504573,4.641192366
1825.310434,2.469773584,5.125455362
1825.929558,2.281638699,4.587248543
1826.548716,0.6956245882,2.930773701
1827.167908,-0.4696163807,1.403225367
1827.787134,-0.2472936573,1.031888034
1828.406393,0.5452841856,1.801142700
1829.025685,0.7059791956,3.123852716
1829.645011,0.2187005261,4.570800761
1830.264371,-0.05237692470,5.850350749
1830.883765,0.1924574061,6.361041469
1831.503192,0.3166219859,5.497775844
1832.122653,-0.08543378931,3.701570515
1832.742147,-0.3377991571,2.590583797
1833.361675,0.4418328357,3.433116595
1833.981236,1.900765413,5.669462861
1834.600831,2.594272567,7.351060646
1835.220459,1.754635288,7.067399514
1835.840121,0.3790711732,5.303164156
1836.459817,0.07417270911,3.815095537
1837.079546,1.064708730,3.746002844
1837.699308,1.961587736,4.666666943
1838.319104,1.594555199,5.501384604
1838.938934,0.4762137896,5.754007608
1839.558797,-0.01669526074,5.442047544
1840.178693,0.4435659798,4.462343365
1840.798623,0.7882052265,2.769996738
1841.418586,0.2357954719,1.088475887
1842.038583,-0.4025185278,0.8290945034
1842.658613,0.2377214412,2.756579264
1843.278677,1.998193108,5.658114323
